localminute,H1_grid,H1_dishwasher1,H1_car1,H1_livingroom1,H1_clotheswasher1,H1_office1,H1_lights_plugs1,H1_bathroom1,H2_grid,H2_dishwasher1,H2_kitchenapp2,H2_microwave1,H2_dryg1,H2_furnace1,H2_refrigerator1,H2_disposal1,H3_grid,H3_oven1,H3_refrigerator1,H3_microwave1,H3_venthood1,H3_solar,H3_dryg1
2018-01-01 21:34:00-06:00,1.339,0.056,0.004,0.218,0.002,0.133,0.029,0.03,1.824,0.001,0.038,0.003,0.001,0.799,0.068,0.006,0.836,0.008,0.196,0.003,0.0,-0.005,0.001
2018-01-01 21:35:00-06:00,1.581,0.035,0.004,0.217,0.002,0.132,0.03,0.03,1.821,0.001,0.038,0.003,0.001,0.798,0.068,0.006,0.818,0.008,0.197,0.003,0.0,-0.005,0.001
2018-01-01 21:36:00-06:00,1.49,0.034,0.004,0.218,0.002,0.133,0.029,0.03,1.818,0.001,0.038,0.003,0.001,0.796,0.068,0.006,0.811,0.008,0.199,0.003,0.0,-0.005,0.001
2018-01-01 21:37:00-06:00,1.477,0.034,0.004,0.217,0.002,0.133,0.03,0.03,1.814,0.001,0.038,0.003,0.001,0.795,0.067,0.006,0.802,0.008,0.197,0.003,0.0,-0.005,0.001
2018-01-01 21:38:00-06:00,1.475,0.035,0.004,0.217,0.002,0.132,0.03,0.03,1.818,0.001,0.038,0.003,0.001,0.794,0.068,0.006,0.791,0.008,0.191,0.003,0.0,-0.005,0.001
2018-01-01 21:39:00-06:00,1.507,0.017,0.005,0.217,0.002,0.132,0.03,0.03,1.838,0.001,0.038,0.003,0.001,0.794,0.068,0.006,0.856,0.008,0.188,0.003,0.0,-0.005,0.001
2018-01-01 21:40:00-06:00,1.506,0.018,0.004,0.217,0.002,0.133,0.03,0.03,1.843,0.001,0.038,0.003,0.001,0.793,0.066,0.006,1.222,0.007,0.187,0.003,0.0,-0.004,0.002
2018-01-01 21:41:00-06:00,1.477,0.034,0.005,0.217,0.002,0.132,0.03,0.03,1.84,0.001,0.038,0.003,0.001,0.793,0.066,0.006,1.402,0.007,0.185,0.003,0.0,-0.004,0.003
2018-01-01 21:42:00-06:00,1.497,0.063,0.004,0.218,0.002,0.132,0.03,0.03,1.836,0.001,0.038,0.003,0.001,0.793,0.066,0.006,1.398,0.007,0.183,0.003,0.0,-0.004,0.003
2018-01-01 21:43:00-06:00,1.482,0.053,0.005,0.217,0.002,0.131,0.025,0.026,1.825,0.001,0.038,0.003,0.001,0.793,0.066,0.006,1.394,0.007,0.182,0.003,0.0,-0.004,0.003
2018-01-01 21:44:00-06:00,1.521,0.061,0.004,0.217,0.002,0.13,0.001,0.001,1.825,0.001,0.038,0.003,0.001,0.793,0.067,0.006,1.391,0.007,0.18,0.003,0.0,-0.004,0.003
2018-01-01 21:45:00-06:00,1.53,0.052,0.004,0.217,0.002,0.13,0.001,0.002,1.794,0.001,0.038,0.003,0.001,0.792,0.034,0.006,1.384,0.007,0.179,0.003,0.0,-0.004,0.003
2018-01-01 21:46:00-06:00,1.38,0.043,0.003,0.217,0.002,0.129,0.001,0.001,1.767,0.002,0.038,0.003,0.001,0.792,0.008,0.006,1.403,0.007,0.178,0.003,0.0,-0.004,0.003
2018-01-01 21:47:00-06:00,1.333,0.019,0.003,0.217,0.002,0.129,0.01,0.01,1.767,0.002,0.038,0.003,0.001,0.791,0.007,0.006,0.86,0.008,0.175,0.003,0.0,-0.005,0.001
2018-01-01 21:48:00-06:00,1.361,0.014,0.003,0.217,0.002,0.128,0.028,0.028,1.765,0.002,0.038,0.003,0.001,0.791,0.007,0.006,0.789,0.008,0.174,0.003,0.0,-0.005,0.001
2018-01-01 21:49:00-06:00,1.912,0.636,0.002,0.218,0.003,0.13,0.027,0.028,1.765,0.002,0.038,0.003,0.001,0.791,0.007,0.006,0.781,0.008,0.173,0.003,0.0,-0.005,0.001
2018-01-01 21:50:00-06:00,2.021,0.839,0.002,0.215,0.004,0.13,0.027,0.028,1.763,0.002,0.038,0.003,0.001,0.79,0.006,0.006,0.776,0.008,0.173,0.003,0.0,-0.005,0.001
2018-01-01 21:51:00-06:00,1.797,0.864,0.002,0.174,0.003,0.129,0.015,0.016,1.732,0.002,0.038,0.003,0.001,0.76,0.005,0.006,0.777,0.008,0.172,0.003,0.0,-0.005,0.001
2018-01-01 21:52:00-06:00,1.815,0.864,0.002,0.174,0.003,0.13,0.0,0.002,1.64,0.002,0.038,0.003,0.001,0.709,0.005,0.006,0.777,0.008,0.171,0.003,0.0,-0.005,0.001
2018-01-01 21:53:00-06:00,1.814,0.865,0.002,0.174,0.003,0.129,0.0,0.002,1.56,0.002,0.038,0.003,0.001,0.716,0.004,0.006,0.78,0.008,0.171,0.003,0.0,-0.005,0.001
2018-01-01 21:54:00-06:00,1.78,0.865,0.002,0.174,0.003,0.129,0.0,0.002,1.577,0.002,0.038,0.003,0.001,0.721,0.016,0.006,0.776,0.008,0.17,0.003,0.0,-0.005,0.001
2018-01-01 21:55:00-06:00,1.645,0.864,0.002,0.174,0.003,0.129,0.0,0.001,1.575,0.002,0.038,0.003,0.001,0.723,0.009,0.006,0.773,0.008,0.17,0.003,0.0,-0.005,0.001
2018-01-01 21:56:00-06:00,1.642,0.86,0.002,0.174,0.003,0.129,0.0,0.001,1.572,0.002,0.038,0.003,0.001,0.725,0.005,0.006,0.77,0.008,0.169,0.003,0.0,-0.005,0.001
2018-01-01 21:57:00-06:00,1.651,0.859,0.002,0.174,0.003,0.129,0.0,0.002,1.571,0.002,0.038,0.003,0.001,0.726,0.004,0.006,0.769,0.008,0.169,0.003,0.0,-0.005,0.001
2018-01-01 21:58:00-06:00,1.65,0.86,0.002,0.174,0.003,0.135,0.0,0.001,1.571,0.002,0.038,0.003,0.001,0.727,0.004,0.006,0.747,0.008,0.168,0.003,0.0,-0.005,0.001
2018-01-01 21:59:00-06:00,1.705,0.85,0.002,0.174,0.003,0.135,0.0,0.001,1.576,0.002,0.038,0.003,0.001,0.728,0.004,0.006,0.696,0.008,0.168,0.003,0.0,-0.005,0.001
2018-01-01 22:00:00-06:00,2.563,0.861,0.803,0.174,0.003,0.134,0.0,0.002,1.577,0.002,0.038,0.003,0.001,0.729,0.005,0.006,0.713,0.008,0.168,0.003,0.0,-0.005,0.001
2018-01-01 22:01:00-06:00,4.033,0.853,2.188,0.174,0.003,0.134,0.0,0.002,1.579,0.002,0.038,0.003,0.001,0.731,0.003,0.006,0.966,0.007,0.168,0.003,0.0,-0.004,0.002
2018-01-01 22:02:00-06:00,3.568,0.853,1.854,0.118,0.003,0.133,0.0,0.001,1.636,0.002,0.038,0.003,0.001,0.731,0.057,0.006,1.309,0.007,0.165,0.003,0.0,-0.004,0.003
2018-01-01 22:03:00-06:00,3.224,0.854,1.451,0.109,0.003,0.194,0.0,0.001,1.631,0.002,0.038,0.003,0.001,0.732,0.056,0.006,1.303,0.007,0.163,0.003,0.0,-0.004,0.003
2018-01-01 22:04:00-06:00,4.226,0.84,2.459,0.11,0.003,0.216,0.0,0.002,1.644,0.002,0.038,0.003,0.001,0.732,0.066,0.006,1.28,0.006,0.162,0.003,0.0,-0.004,0.003
2018-01-01 22:05:00-06:00,4.158,0.853,2.439,0.036,0.003,0.227,0.0,0.002,1.655,0.002,0.038,0.003,0.001,0.733,0.071,0.006,1.273,0.007,0.161,0.003,0.0,-0.004,0.003
2018-01-01 22:06:00-06:00,4.198,0.853,2.436,0.003,0.003,0.274,0.0,0.002,1.678,0.002,0.038,0.003,0.001,0.733,0.069,0.006,1.262,0.007,0.161,0.003,0.0,-0.004,0.003
2018-01-01 22:07:00-06:00,4.247,0.851,2.434,0.003,0.003,0.307,0.0,0.001,1.621,0.002,0.038,0.003,0.001,0.734,0.072,0.006,1.285,0.007,0.16,0.003,0.0,-0.004,0.003
2018-01-01 22:08:00-06:00,4.223,0.85,2.432,0.003,0.003,0.306,0.0,0.002,1.55,0.002,0.038,0.003,0.001,0.734,0.075,0.006,0.91,0.007,0.158,0.003,0.0,-0.004,0.002
2018-01-01 22:09:00-06:00,4.249,0.842,2.431,0.003,0.003,0.306,0.0,0.001,1.546,0.002,0.038,0.003,0.001,0.735,0.069,0.006,0.634,0.008,0.157,0.003,0.0,-0.005,0.001
2018-01-01 22:10:00-06:00,3.985,0.856,2.115,0.003,0.003,0.305,0.0,0.001,1.549,0.002,0.038,0.003,0.001,0.735,0.072,0.006,0.665,0.008,0.114,0.003,0.0,-0.005,0.001
2018-01-01 22:11:00-06:00,2.186,0.859,0.216,0.003,0.003,0.306,0.0,0.002,1.542,0.002,0.038,0.003,0.001,0.734,0.068,0.006,1.108,0.007,0.001,0.004,0.0,-0.004,0.002
2018-01-01 22:12:00-06:00,2.072,0.857,0.001,0.002,0.003,0.306,0.0,0.002,1.544,0.002,0.038,0.003,0.001,0.734,0.069,0.006,1.666,0.006,0.002,0.005,0.001,-0.004,0.003
2018-01-01 22:13:00-06:00,1.904,0.856,0.001,0.003,0.003,0.305,0.0,0.001,1.53,0.002,0.038,0.003,0.001,0.735,0.066,0.006,0.509,0.008,0.001,0.003,0.0,-0.005,0.001
2018-01-01 22:14:00-06:00,1.826,0.847,0.001,0.003,0.003,0.305,0.0,0.001,1.508,0.002,0.038,0.003,0.001,0.735,0.066,0.006,0.485,0.008,0.001,0.003,0.0,-0.005,0.001
2018-01-01 22:15:00-06:00,1.675,0.861,0.001,0.003,0.003,0.306,0.0,0.001,1.505,0.002,0.038,0.003,0.0,0.736,0.065,0.006,0.448,0.008,0.008,0.003,0.0,-0.005,0.001
2018-01-01 22:16:00-06:00,0.936,0.195,0.002,0.002,0.002,0.307,0.015,0.015,1.502,0.002,0.038,0.003,0.0,0.736,0.065,0.006,0.417,0.008,0.006,0.003,0.0,-0.005,0.001
2018-01-01 22:17:00-06:00,0.799,0.062,0.002,0.002,0.002,0.229,0.028,0.028,1.506,0.002,0.038,0.003,0.0,0.736,0.066,0.006,0.413,0.008,0.001,0.003,0.0,-0.005,0.001
2018-01-01 22:18:00-06:00,0.874,0.062,0.002,0.002,0.002,0.236,0.028,0.029,1.504,0.002,0.038,0.003,0.0,0.736,0.064,0.006,0.445,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:19:00-06:00,0.87,0.053,0.002,0.002,0.002,0.249,0.028,0.029,1.504,0.002,0.038,0.003,0.0,0.736,0.067,0.006,0.57,0.008,0.001,0.003,0.0,-0.005,0.001
2018-01-01 22:20:00-06:00,0.897,0.064,0.002,0.002,0.002,0.248,0.028,0.029,1.504,0.002,0.038,0.003,0.001,0.737,0.064,0.006,0.583,0.008,0.001,0.003,0.0,-0.005,0.001
2018-01-01 22:21:00-06:00,0.894,0.062,0.002,0.002,0.002,0.245,0.003,0.004,1.509,0.002,0.038,0.003,0.001,0.737,0.064,0.006,0.596,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:22:00-06:00,0.874,0.062,0.002,0.002,0.002,0.244,0.001,0.001,1.51,0.002,0.038,0.003,0.001,0.737,0.065,0.006,0.839,0.007,0.002,0.003,0.0,-0.004,0.002
2018-01-01 22:23:00-06:00,0.878,0.063,0.002,0.002,0.002,0.243,0.001,0.001,1.509,0.002,0.038,0.003,0.0,0.737,0.063,0.006,1.166,0.006,0.002,0.003,0.0,-0.004,0.003
2018-01-01 22:24:00-06:00,0.812,0.054,0.002,0.002,0.002,0.242,0.001,0.001,1.524,0.002,0.038,0.003,0.0,0.737,0.078,0.006,1.164,0.006,0.005,0.003,0.0,-0.004,0.003
2018-01-01 22:25:00-06:00,1.479,0.577,0.001,0.002,0.003,0.242,0.0,0.001,1.536,0.001,0.038,0.003,0.0,0.738,0.091,0.006,1.221,0.006,0.065,0.003,0.0,-0.004,0.004
2018-01-01 22:26:00-06:00,1.747,0.861,0.001,0.003,0.003,0.239,0.0,0.002,1.539,0.002,0.038,0.003,0.0,0.739,0.093,0.006,1.337,0.006,0.185,0.003,0.0,-0.004,0.004
2018-01-01 22:27:00-06:00,1.744,0.858,0.001,0.003,0.003,0.217,0.0,0.001,1.134,0.002,0.038,0.003,0.001,0.366,0.06,0.006,1.239,0.006,0.175,0.003,0.0,-0.004,0.004
2018-01-01 22:28:00-06:00,1.772,0.859,0.001,0.003,0.003,0.217,0.0,0.001,1.586,0.002,0.038,0.003,0.0,0.835,0.043,0.006,1.234,0.006,0.174,0.003,0.0,-0.004,0.004
2018-01-01 22:29:00-06:00,1.753,0.85,0.001,0.002,0.003,0.216,0.007,0.009,1.566,0.002,0.038,0.003,0.0,0.814,0.043,0.006,1.087,0.007,0.173,0.003,0.0,-0.004,0.003
2018-01-01 22:30:00-06:00,1.744,0.863,0.001,0.003,0.003,0.217,0.017,0.018,1.563,0.002,0.038,0.003,0.0,0.809,0.043,0.006,0.599,0.008,0.171,0.003,0.0,-0.005,0.001
2018-01-01 22:31:00-06:00,1.327,0.446,0.002,0.002,0.003,0.215,0.0,0.001,1.559,0.002,0.038,0.003,0.0,0.805,0.043,0.006,0.609,0.008,0.17,0.003,0.0,-0.005,0.001
2018-01-01 22:32:00-06:00,0.962,0.063,0.002,0.002,0.002,0.215,0.001,0.001,1.555,0.002,0.038,0.003,0.0,0.803,0.045,0.006,0.606,0.008,0.169,0.003,0.0,-0.005,0.001
2018-01-01 22:33:00-06:00,1.035,0.063,0.002,0.002,0.002,0.216,0.001,0.001,1.553,0.002,0.038,0.003,0.001,0.802,0.043,0.006,0.596,0.008,0.168,0.003,0.0,-0.005,0.001
2018-01-01 22:34:00-06:00,1.052,0.033,0.002,0.002,0.002,0.215,0.001,0.001,1.553,0.002,0.038,0.003,0.001,0.8,0.043,0.006,0.616,0.008,0.167,0.003,0.0,-0.005,0.001
2018-01-01 22:35:00-06:00,1.074,0.024,0.002,0.002,0.002,0.214,0.001,0.001,1.549,0.002,0.038,0.003,0.001,0.799,0.043,0.006,0.608,0.008,0.167,0.003,0.0,-0.005,0.001
2018-01-01 22:36:00-06:00,1.047,0.012,0.002,0.002,0.002,0.214,0.001,0.001,1.547,0.002,0.038,0.003,0.0,0.798,0.043,0.006,0.598,0.008,0.166,0.003,0.0,-0.005,0.001
2018-01-01 22:37:00-06:00,0.958,0.059,0.002,0.002,0.002,0.213,0.001,0.001,1.55,0.002,0.038,0.003,0.001,0.797,0.045,0.006,0.628,0.008,0.166,0.003,0.0,-0.005,0.001
2018-01-01 22:38:00-06:00,0.903,0.062,0.002,0.002,0.002,0.213,0.001,0.001,1.548,0.002,0.038,0.003,0.001,0.796,0.043,0.006,0.645,0.008,0.165,0.003,0.0,-0.005,0.001
2018-01-01 22:39:00-06:00,0.7,0.062,0.002,0.002,0.002,0.212,0.001,0.001,1.546,0.002,0.038,0.003,0.001,0.796,0.043,0.006,0.604,0.008,0.166,0.003,0.0,-0.005,0.001
2018-01-01 22:40:00-06:00,0.7,0.06,0.002,0.002,0.002,0.213,0.001,0.001,1.545,0.002,0.038,0.003,0.0,0.795,0.043,0.006,0.524,0.008,0.162,0.003,0.0,-0.005,0.001
2018-01-01 22:41:00-06:00,0.71,0.062,0.002,0.002,0.002,0.215,0.001,0.001,1.544,0.002,0.038,0.003,0.001,0.795,0.043,0.006,0.508,0.008,0.16,0.003,0.0,-0.005,0.001
2018-01-01 22:42:00-06:00,0.75,0.062,0.002,0.002,0.002,0.214,0.001,0.001,1.544,0.002,0.038,0.003,0.001,0.794,0.043,0.006,0.513,0.008,0.159,0.003,0.0,-0.005,0.001
2018-01-01 22:43:00-06:00,0.738,0.053,0.002,0.002,0.002,0.214,0.001,0.001,1.543,0.002,0.038,0.003,0.001,0.794,0.041,0.006,0.766,0.007,0.159,0.003,0.0,-0.004,0.002
2018-01-01 22:44:00-06:00,0.703,0.062,0.002,0.002,0.002,0.213,0.001,0.001,1.549,0.002,0.038,0.003,0.0,0.793,0.048,0.006,1.112,0.006,0.159,0.003,0.0,-0.004,0.004
2018-01-01 22:45:00-06:00,0.727,0.062,0.002,0.002,0.002,0.215,0.001,0.001,1.597,0.001,0.038,0.003,0.0,0.793,0.097,0.006,1.068,0.007,0.115,0.003,0.0,-0.004,0.004
2018-01-01 22:46:00-06:00,0.876,0.06,0.001,0.002,0.002,0.214,0.001,0.002,1.591,0.002,0.038,0.003,0.0,0.793,0.093,0.006,0.94,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 22:47:00-06:00,0.912,0.06,0.001,0.002,0.002,0.215,0.001,0.001,1.646,0.001,0.038,0.003,0.0,0.792,0.147,0.006,0.895,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 22:48:00-06:00,0.85,0.061,0.002,0.002,0.002,0.215,0.001,0.001,1.676,0.001,0.038,0.003,0.0,0.792,0.18,0.006,0.881,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 22:49:00-06:00,1.065,0.02,0.002,0.002,0.002,0.214,0.001,0.001,1.655,0.001,0.038,0.003,0.0,0.792,0.159,0.006,0.892,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 22:50:00-06:00,1.081,0.021,0.002,0.002,0.002,0.214,0.001,0.001,1.605,0.001,0.038,0.003,0.0,0.739,0.161,0.006,0.775,0.007,0.002,0.003,0.0,-0.004,0.003
2018-01-01 22:51:00-06:00,1.157,0.157,0.002,0.002,0.002,0.214,0.0,0.001,1.483,0.002,0.038,0.003,0.0,0.712,0.067,0.006,0.29,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:52:00-06:00,1.844,0.873,0.001,0.003,0.004,0.214,0.0,0.001,1.433,0.002,0.038,0.003,0.001,0.718,0.007,0.006,0.289,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:53:00-06:00,1.73,0.855,0.001,0.003,0.003,0.214,0.0,0.001,1.454,0.002,0.038,0.003,0.0,0.722,0.053,0.006,0.288,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:54:00-06:00,1.726,0.868,0.001,0.003,0.003,0.214,0.0,0.001,1.46,0.002,0.038,0.003,0.0,0.724,0.057,0.006,0.288,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:55:00-06:00,1.711,0.853,0.001,0.003,0.003,0.214,0.0,0.001,1.473,0.002,0.038,0.003,0.0,0.726,0.067,0.006,0.288,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:56:00-06:00,1.649,0.736,0.001,0.002,0.003,0.214,0.0,0.001,1.481,0.001,0.038,0.003,0.0,0.727,0.075,0.006,0.288,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:57:00-06:00,1.024,0.017,0.002,0.002,0.002,0.212,0.001,0.001,1.48,0.002,0.038,0.003,0.0,0.728,0.072,0.006,0.289,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:58:00-06:00,1.017,0.018,0.002,0.002,0.002,0.212,0.001,0.001,1.486,0.001,0.038,0.003,0.0,0.73,0.076,0.006,0.288,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 22:59:00-06:00,1.29,0.306,0.002,0.002,0.002,0.215,0.001,0.001,1.485,0.001,0.038,0.003,0.0,0.73,0.075,0.006,0.376,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:00:00-06:00,1.832,0.873,0.001,0.003,0.003,0.216,0.0,0.001,1.484,0.001,0.038,0.003,0.0,0.731,0.073,0.006,0.892,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:01:00-06:00,1.824,0.863,0.001,0.003,0.003,0.217,0.0,0.001,1.442,0.001,0.038,0.003,0.0,0.732,0.075,0.006,0.895,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:02:00-06:00,1.719,0.853,0.001,0.003,0.003,0.217,0.0,0.001,1.442,0.001,0.038,0.003,0.0,0.732,0.073,0.005,0.891,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:03:00-06:00,1.706,0.868,0.001,0.003,0.003,0.218,0.0,0.001,1.518,0.001,0.038,0.003,0.0,0.733,0.074,0.005,0.888,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:04:00-06:00,1.521,0.866,0.001,0.003,0.003,0.218,0.0,0.001,1.498,0.001,0.038,0.003,0.0,0.733,0.071,0.005,0.875,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:05:00-06:00,1.504,0.853,0.001,0.003,0.003,0.218,0.0,0.002,1.447,0.001,0.038,0.003,0.0,0.733,0.071,0.005,0.899,0.007,0.005,0.003,0.0,-0.004,0.004
2018-01-01 23:06:00-06:00,1.516,0.867,0.002,0.003,0.004,0.216,0.0,0.002,1.433,0.001,0.038,0.003,0.0,0.734,0.072,0.005,0.563,0.008,0.009,0.003,0.0,-0.005,0.002
2018-01-01 23:07:00-06:00,1.51,0.862,0.001,0.003,0.003,0.215,0.0,0.001,1.432,0.001,0.038,0.003,0.0,0.734,0.072,0.005,0.296,0.008,0.008,0.003,0.0,-0.005,0.001
2018-01-01 23:08:00-06:00,1.498,0.851,0.001,0.003,0.003,0.213,0.0,0.002,1.432,0.001,0.038,0.003,0.0,0.735,0.071,0.005,0.299,0.008,0.008,0.003,0.0,-0.005,0.001
2018-01-01 23:09:00-06:00,1.512,0.867,0.001,0.003,0.003,0.213,0.0,0.001,1.58,0.001,0.038,0.003,0.0,0.735,0.071,0.006,0.36,0.008,0.067,0.003,0.0,-0.005,0.001
2018-01-01 23:10:00-06:00,1.521,0.862,0.002,0.003,0.003,0.213,0.0,0.002,1.558,0.001,0.038,0.003,0.0,0.735,0.07,0.006,0.477,0.008,0.183,0.003,0.0,-0.005,0.001
2018-01-01 23:11:00-06:00,1.543,0.849,0.001,0.003,0.003,0.212,0.0,0.001,1.555,0.001,0.038,0.003,0.0,0.735,0.07,0.006,0.469,0.008,0.175,0.003,0.0,-0.005,0.001
2018-01-01 23:12:00-06:00,1.584,0.863,0.001,0.003,0.003,0.214,0.0,0.001,1.555,0.001,0.038,0.003,0.0,0.736,0.069,0.006,0.557,0.008,0.173,0.003,0.0,-0.005,0.002
2018-01-01 23:13:00-06:00,1.586,0.858,0.001,0.003,0.003,0.213,0.0,0.001,1.563,0.001,0.038,0.003,0.0,0.736,0.067,0.006,1.075,0.006,0.174,0.003,0.0,-0.004,0.004
2018-01-01 23:14:00-06:00,1.751,0.847,0.001,0.003,0.003,0.212,0.0,0.001,1.597,0.001,0.038,0.003,0.0,0.736,0.067,0.006,1.08,0.006,0.173,0.003,0.0,-0.004,0.004
2018-01-01 23:15:00-06:00,1.798,0.862,0.001,0.003,0.003,0.212,0.0,0.001,1.556,0.001,0.038,0.003,0.0,0.737,0.067,0.006,1.077,0.006,0.171,0.003,0.0,-0.004,0.004
2018-01-01 23:16:00-06:00,1.886,0.857,0.001,0.003,0.004,0.212,0.0,0.001,1.541,0.001,0.038,0.003,0.0,0.737,0.067,0.006,1.074,0.006,0.17,0.003,0.0,-0.004,0.004
2018-01-01 23:17:00-06:00,1.875,0.847,0.001,0.003,0.004,0.214,0.0,0.001,1.541,0.001,0.038,0.003,0.0,0.738,0.067,0.006,1.065,0.006,0.169,0.003,0.0,-0.004,0.004
2018-01-01 23:18:00-06:00,1.932,0.863,0.001,0.003,0.004,0.215,0.0,0.001,1.542,0.001,0.038,0.003,0.0,0.738,0.067,0.006,1.087,0.006,0.169,0.003,0.0,-0.004,0.004
2018-01-01 23:19:00-06:00,1.919,0.858,0.001,0.003,0.004,0.215,0.0,0.002,1.541,0.001,0.038,0.003,0.0,0.738,0.066,0.006,0.536,0.008,0.167,0.003,0.0,-0.005,0.001
2018-01-01 23:20:00-06:00,1.87,0.849,0.001,0.003,0.004,0.216,0.0,0.001,1.561,0.001,0.038,0.003,0.0,0.758,0.066,0.006,0.466,0.008,0.166,0.003,0.0,-0.005,0.001
2018-01-01 23:21:00-06:00,1.883,0.863,0.001,0.003,0.004,0.217,0.0,0.001,1.183,0.001,0.038,0.003,0.001,0.379,0.066,0.006,0.464,0.008,0.165,0.003,0.0,-0.005,0.001
2018-01-01 23:22:00-06:00,1.848,0.859,0.001,0.003,0.003,0.217,0.0,0.001,1.624,0.001,0.038,0.003,0.0,0.82,0.066,0.006,0.462,0.008,0.162,0.003,0.0,-0.005,0.001
2018-01-01 23:23:00-06:00,1.854,0.847,0.002,0.003,0.003,0.216,0.0,0.001,1.618,0.001,0.038,0.003,0.0,0.813,0.066,0.006,0.462,0.008,0.16,0.003,0.0,-0.005,0.001
2018-01-01 23:24:00-06:00,1.867,0.86,0.001,0.003,0.003,0.216,0.0,0.001,1.611,0.001,0.038,0.003,0.0,0.808,0.066,0.006,0.526,0.008,0.159,0.003,0.0,-0.005,0.002
2018-01-01 23:25:00-06:00,1.9,0.854,0.001,0.003,0.003,0.212,0.0,0.002,1.608,0.001,0.038,0.003,0.0,0.805,0.066,0.006,0.889,0.007,0.159,0.003,0.0,-0.004,0.003
2018-01-01 23:26:00-06:00,1.865,0.845,0.001,0.003,0.003,0.212,0.0,0.001,1.586,0.001,0.038,0.003,0.0,0.803,0.046,0.006,1.073,0.006,0.159,0.003,0.0,-0.004,0.004
2018-01-01 23:27:00-06:00,1.737,0.859,0.001,0.003,0.003,0.212,0.0,0.002,1.574,0.001,0.038,0.003,0.0,0.801,0.036,0.006,0.942,0.007,0.036,0.003,0.0,-0.004,0.004
2018-01-01 23:28:00-06:00,1.591,0.857,0.001,0.003,0.003,0.211,0.0,0.001,1.575,0.001,0.038,0.003,0.0,0.8,0.039,0.006,0.904,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:29:00-06:00,1.297,0.641,0.002,0.002,0.003,0.211,0.0,0.001,1.581,0.001,0.038,0.003,0.0,0.799,0.045,0.006,0.899,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:30:00-06:00,0.703,0.017,0.003,0.002,0.002,0.211,0.001,0.001,1.581,0.001,0.038,0.003,0.0,0.798,0.046,0.006,0.926,0.007,0.002,0.003,0.0,-0.004,0.004
2018-01-01 23:31:00-06:00,0.699,0.013,0.003,0.002,0.002,0.211,0.001,0.001,1.581,0.001,0.038,0.003,0.0,0.797,0.046,0.006,0.583,0.008,0.002,0.003,0.0,-0.005,0.002
2018-01-01 23:32:00-06:00,0.717,0.001,0.002,0.002,0.002,0.211,0.001,0.001,1.58,0.001,0.038,0.003,0.0,0.796,0.046,0.006,0.31,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:33:00-06:00,0.732,0.001,0.003,0.002,0.002,0.21,0.001,0.001,1.577,0.001,0.038,0.003,0.0,0.795,0.046,0.006,0.31,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:34:00-06:00,0.699,0.001,0.002,0.002,0.002,0.209,0.001,0.001,1.577,0.001,0.038,0.003,0.0,0.795,0.046,0.006,0.311,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:35:00-06:00,0.683,0.001,0.002,0.002,0.002,0.209,0.001,0.001,1.574,0.001,0.038,0.003,0.0,0.794,0.046,0.006,0.314,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:36:00-06:00,0.702,0.001,0.002,0.002,0.002,0.209,0.015,0.015,1.574,0.001,0.038,0.003,0.0,0.794,0.046,0.006,0.382,0.008,0.002,0.003,0.0,-0.005,0.001
2018-01-01 23:37:00-06:00,0.757,0.001,0.003,0.002,0.002,0.209,0.029,0.029,1.575,0.001,0.038,0.003,0.0,0.794,0.046,0.006,0.742,0.007,0.002,0.003,0.0,-0.005,0.003
2018-01-01 23:38:00-06:00,0.876,0.001,0.002,0.002,0.002,0.209,0.029,0.029,1.575,0.001,0.038,0.003,0.0,0.794,0.046,0.006,0.925,0.007,0.002,0.003,0.0,-0.004,0.004
